SampleID,MachineID,BatchNumber,DateTime,Origin,RoastProfile,BatchesSinceMaint,MaintenanceCycle,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,TotalScore,Grade
ROASTER_01_B0033_S5,ROASTER_01,33,2024-01-09 10:00:00,Colombia,Espresso,3,1,7.47,6.71,7.5,7.56,7.57,7.06,43.87,Premium
ROASTER_01_B0034_S1,ROASTER_01,34,2024-01-09 11:00:00,Ethiopia,Dark,4,1,8.33,7.69,8.02,7.56,8.0,7.67,47.27,Premium
ROASTER_01_B0034_S2,ROASTER_01,34,2024-01-09 11:00:00,Ethiopia,Dark,4,1,8.22,7.48,7.97,7.3,7.93,7.14,46.04,Premium
ROASTER_01_B0034_S3,ROASTER_01,34,2024-01-09 11:00:00,Ethiopia,Dark,4,1,8.03,7.04,7.77,8.05,7.29,7.51,45.69,Premium
ROASTER_01_B0034_S4,ROASTER_01,34,2024-01-09 11:00:00,Ethiopia,Dark,4,1,7.85,7.36,7.44,7.49,8.26,7.77,46.17,Premium
ROASTER_01_B0034_S5,ROASTER_01,34,2024-01-09 11:00:00,Ethiopia,Dark,4,1,8.1,7.38,8.11,7.24,7.99,7.58,46.4,Premium
ROASTER_01_B0035_S1,ROASTER_01,35,2024-01-09 14:00:00,Guatemala,Dark,5,1,7.44,6.34,8.47,7.17,7.9,6.94,44.26,Premium
ROASTER_01_B0035_S2,ROASTER_01,35,2024-01-09 14:00:00,Guatemala,Dark,5,1,8.06,7.29,7.91,7.0,8.13,6.41,44.8,Premium
ROASTER_01_B0035_S3,ROASTER_01,35,2024-01-09 14:00:00,Guatemala,Dark,5,1,7.76,7.25,7.82,6.58,7.43,7.36,44.2,Premium
ROASTER_01_B0035_S4,ROASTER_01,35,2024-01-09 14:00:00,Guatemala,Dark,5,1,7.76,6.65,7.41,7.72,7.5,7.45,44.49,Premium
ROASTER_01_B0035_S5,ROASTER_01,35,2024-01-09 14:00:00,Guatemala,Dark,5,1,7.97,6.66,7.61,7.5,7.72,7.24,44.7,Premium
ROASTER_01_B0036_S1,ROASTER_01,36,2024-01-09 18:00:00,Ethiopia,Medium,6,1,7.97,7.81,8.31,7.43,7.97,7.88,47.37,Premium
ROASTER_01_B0036_S2,ROASTER_01,36,2024-01-09 18:00:00,Ethiopia,Medium,6,1,7.75,7.61,8.17,7.67,6.82,7.73,45.75,Premium
ROASTER_01_B0036_S3,ROASTER_01,36,2024-01-09 18:00:00,Ethiopia,Medium,6,1,7.56,7.59,7.98,8.0,7.6,7.22,45.95,Premium
ROASTER_01_B0036_S4,ROASTER_01,36,2024-01-09 18:00:00,Ethiopia,Medium,6,1,8.18,7.98,8.0,8.2,7.36,7.57,47.29,Premium
ROASTER_01_B0036_S5,ROASTER_01,36,2024-01-09 18:00:00,Ethiopia,Medium,6,1,7.47,8.33,8.53,7.59,7.56,7.37,46.85,Premium
ROASTER_01_B0037_S1,ROASTER_01,37,2024-01-09 20:00:00,Colombia,Light,7,1,7.62,7.25,7.69,8.68,7.21,7.32,45.77,Premium
ROASTER_01_B0037_S2,ROASTER_01,37,2024-01-09 20:00:00,Colombia,Light,7,1,8.41,6.42,7.61,7.62,7.24,7.29,44.59,Premium
ROASTER_01_B0037_S3,ROASTER_01,37,2024-01-09 20:00:00,Colombia,Light,7,1,8.38,7.27,8.22,7.79,7.5,6.64,45.8,Premium
ROASTER_01_B0037_S4,ROASTER_01,37,2024-01-09 20:00:00,Colombia,Light,7,1,7.77,6.8,7.3,8.52,7.41,6.59,44.39,Premium
ROASTER_01_B0037_S5,ROASTER_01,37,2024-01-09 20:00:00,Colombia,Light,7,1,8.45,6.86,7.85,7.86,7.87,7.18,46.07,Premium
ROASTER_01_B0038_S1,ROASTER_01,38,2024-01-09 23:00:00,Ethiopia,Dark,8,1,7.19,7.51,7.64,7.84,7.6,7.25,45.03,Premium
ROASTER_01_B0038_S2,ROASTER_01,38,2024-01-09 23:00:00,Ethiopia,Dark,8,1,7.84,7.33,8.25,7.5,7.55,6.59,45.06,Premium
ROASTER_01_B0038_S3,ROASTER_01,38,2024-01-09 23:00:00,Ethiopia,Dark,8,1,7.86,7.76,8.4,7.9,7.57,6.85,46.34,Premium
ROASTER_01_B0038_S4,ROASTER_01,38,2024-01-09 23:00:00,Ethiopia,Dark,8,1,7.98,7.74,7.56,7.71,7.85,7.32,46.16,Premium
ROASTER_01_B0038_S5,ROASTER_01,38,2024-01-09 23:00:00,Ethiopia,Dark,8,1,7.62,6.91,7.98,7.7,7.69,7.04,44.94,Premium
ROASTER_01_B0039_S1,ROASTER_01,39,2024-01-10 02:00:00,Brazil,Medium,9,1,7.46,7.41,8.22,7.06,7.23,6.81,44.19,Premium
ROASTER_01_B0039_S2,ROASTER_01,39,2024-01-10 02:00:00,Brazil,Medium,9,1,7.71,7.12,7.34,7.91,6.56,6.71,43.35,Premium
ROASTER_01_B0039_S3,ROASTER_01,39,2024-01-10 02:00:00,Brazil,Medium,9,1,7.3,6.78,7.67,7.25,7.08,8.06,44.14,Premium
ROASTER_01_B0039_S4,ROASTER_01,39,2024-01-10 02:00:00,Brazil,Medium,9,1,7.39,7.28,8.15,6.91,7.66,7.52,44.91,Premium
ROASTER_01_B0039_S5,ROASTER_01,39,2024-01-10 02:00:00,Brazil,Medium,9,1,7.47,7.81,7.52,7.08,7.46,7.56,44.9,Premium
ROASTER_01_B0040_S1,ROASTER_01,40,2024-01-10 06:00:00,Ethiopia,Medium,10,1,7.62,7.69,7.33,8.14,7.58,8.31,46.67,Premium
ROASTER_01_B0040_S2,ROASTER_01,40,2024-01-10 06:00:00,Ethiopia,Medium,10,1,7.96,7.78,7.51,8.18,8.28,7.8,47.51,Premium
ROASTER_01_B0040_S3,ROASTER_01,40,2024-01-10 06:00:00,Ethiopia,Medium,10,1,7.53,8.12,8.29,7.55,7.8,7.13,46.42,Premium
ROASTER_01_B0040_S4,ROASTER_01,40,2024-01-10 06:00:00,Ethiopia,Medium,10,1,8.1,8.02,8.39,7.78,6.7,7.78,46.77,Premium
ROASTER_01_B0040_S5,ROASTER_01,40,2024-01-10 06:00:00,Ethiopia,Medium,10,1,7.41,7.35,8.13,7.73,7.92,7.28,45.82,Premium
ROASTER_01_B0041_S1,ROASTER_01,41,2024-01-10 08:00:00,Kenya,Light,11,1,8.44,7.65,7.6,7.56,8.45,6.54,46.24,Premium
ROASTER_01_B0041_S2,ROASTER_01,41,2024-01-10 08:00:00,Kenya,Light,11,1,8.39,7.4,7.85,7.64,7.08,7.86,46.22,Premium
ROASTER_01_B0041_S3,ROASTER_01,41,2024-01-10 08:00:00,Kenya,Light,11,1,8.18,7.66,8.07,8.45,7.28,7.19,46.83,Premium
ROASTER_01_B0041_S4,ROASTER_01,41,2024-01-10 08:00:00,Kenya,Light,11,1,7.95,7.76,7.46,7.59,7.19,8.02,45.97,Premium
ROASTER_01_B0041_S5,ROASTER_01,41,2024-01-10 08:00:00,Kenya,Light,11,1,7.61,8.01,6.97,8.69,7.17,6.42,44.87,Premium
ROASTER_01_B0042_S1,ROASTER_01,42,2024-01-10 12:00:00,Ethiopia,Medium,12,1,8.01,7.78,7.99,7.43,8.04,8.01,47.26,Premium
ROASTER_01_B0042_S2,ROASTER_01,42,2024-01-10 12:00:00,Ethiopia,Medium,12,1,8.21,7.79,7.92,7.95,8.07,7.88,47.82,Premium
ROASTER_01_B0042_S3,ROASTER_01,42,2024-01-10 12:00:00,Ethiopia,Medium,12,1,7.75,7.27,8.3,7.1,7.54,7.18,45.14,Premium
ROASTER_01_B0042_S4,ROASTER_01,42,2024-01-10 12:00:00,Ethiopia,Medium,12,1,7.78,7.58,8.17,7.79,7.68,7.45,46.45,Premium
ROASTER_01_B0042_S5,ROASTER_01,42,2024-01-10 12:00:00,Ethiopia,Medium,12,1,7.9,8.18,7.18,7.61,7.67,7.74,46.28,Premium
ROASTER_01_B0043_S1,ROASTER_01,43,2024-01-10 14:00:00,Guatemala,Dark,13,1,8.06,7.63,7.91,6.86,8.39,6.94,45.79,Premium
ROASTER_01_B0043_S2,ROASTER_01,43,2024-01-10 14:00:00,Guatemala,Dark,13,1,7.7,7.27,8.01,7.49,8.54,6.78,45.79,Premium
ROASTER_01_B0043_S3,ROASTER_01,43,2024-01-10 14:00:00,Guatemala,Dark,13,1,7.57,6.73,7.2,7.42,7.36,7.02,43.3,Premium
ROASTER_01_B0043_S4,ROASTER_01,43,2024-01-10 14:00:00,Guatemala,Dark,13,1,7.94,7.58,7.62,7.22,7.56,6.68,44.6,Premium
ROASTER_01_B0043_S5,ROASTER_01,43,2024-01-10 14:00:00,Guatemala,Dark,13,1,7.51,6.79,7.98,7.56,7.76,6.9,44.5,Premium
ROASTER_01_B0044_S1,ROASTER_01,44,2024-01-10 19:00:00,Kenya,Light,14,1,8.48,7.47,7.33,8.58,7.73,7.19,46.78,Premium
ROASTER_01_B0044_S2,ROASTER_01,44,2024-01-10 19:00:00,Kenya,Light,14,1,8.48,7.66,7.76,7.64,7.34,7.13,46.01,Premium
ROASTER_01_B0044_S3,ROASTER_01,44,2024-01-10 19:00:00,Kenya,Light,14,1,7.94,7.44,7.49,7.98,7.4,6.4,44.65,Premium
ROASTER_01_B0044_S4,ROASTER_01,44,2024-01-10 19:00:00,Kenya,Light,14,1,8.06,7.77,7.66,8.4,6.58,7.92,46.39,Premium
ROASTER_01_B0044_S5,ROASTER_01,44,2024-01-10 19:00:00,Kenya,Light,14,1,7.09,7.61,8.0,8.24,7.38,7.38,45.7,Premium
ROASTER_01_B0045_S1,ROASTER_01,45,2024-01-10 22:00:00,Ethiopia,Dark,15,1,7.67,7.25,7.49,7.65,8.35,7.68,46.09,Premium
ROASTER_01_B0045_S2,ROASTER_01,45,2024-01-10 22:00:00,Ethiopia,Dark,15,1,8.24,7.66,7.38,7.02,8.17,6.96,45.43,Premium
ROASTER_01_B0045_S3,ROASTER_01,45,2024-01-10 22:00:00,Ethiopia,Dark,15,1,7.62,7.67,8.03,7.47,7.97,7.19,45.95,Premium
ROASTER_01_B0045_S4,ROASTER_01,45,2024-01-10 22:00:00,Ethiopia,Dark,15,1,7.99,7.67,7.62,7.57,7.74,6.92,45.51,Premium
ROASTER_01_B0045_S5,ROASTER_01,45,2024-01-10 22:00:00,Ethiopia,Dark,15,1,7.32,6.73,7.8,6.95,7.74,7.44,43.98,Premium
ROASTER_01_B0046_S1,ROASTER_01,46,2024-01-10 23:00:00,Colombia,Medium,16,1,8.29,7.11,7.71,7.57,7.5,7.72,45.9,Premium
ROASTER_01_B0046_S2,ROASTER_01,46,2024-01-10 23:00:00,Colombia,Medium,16,1,7.2,7.0,7.79,7.35,7.94,7.04,44.32,Premium
ROASTER_01_B0046_S3,ROASTER_01,46,2024-01-10 23:00:00,Colombia,Medium,16,1,8.35,7.97,7.73,7.52,7.02,7.69,46.28,Premium
ROASTER_01_B0046_S4,ROASTER_01,46,2024-01-10 23:00:00,Colombia,Medium,16,1,8.11,7.5,7.65,7.58,6.59,7.63,45.06,Premium
ROASTER_01_B0046_S5,ROASTER_01,46,2024-01-10 23:00:00,Colombia,Medium,16,1,8.61,7.64,7.77,8.03,8.61,7.96,48.62,Specialty
ROASTER_01_B0047_S1,ROASTER_01,47,2024-01-11 02:00:00,Colombia,Medium,17,1,7.21,7.16,7.34,7.71,7.84,7.94,45.2,Premium
ROASTER_01_B0047_S2,ROASTER_01,47,2024-01-11 02:00:00,Colombia,Medium,17,1,8.32,7.45,8.02,8.04,7.37,7.39,46.59,Premium
ROASTER_01_B0047_S3,ROASTER_01,47,2024-01-11 02:00:00,Colombia,Medium,17,1,8.15,7.29,7.84,7.9,7.0,7.82,46.0,Premium
ROASTER_01_B0047_S4,ROASTER_01,47,2024-01-11 02:00:00,Colombia,Medium,17,1,7.89,7.09,7.62,7.32,7.79,6.76,44.47,Premium
ROASTER_01_B0047_S5,ROASTER_01,47,2024-01-11 02:00:00,Colombia,Medium,17,1,7.91,7.21,7.08,6.98,7.37,8.13,44.68,Premium
ROASTER_01_B0048_S1,ROASTER_01,48,2024-01-11 06:00:00,Guatemala,Medium,18,1,8.2,7.45,7.06,8.0,6.7,7.3,44.71,Premium
ROASTER_01_B0048_S2,ROASTER_01,48,2024-01-11 06:00:00,Guatemala,Medium,18,1,7.36,7.35,7.17,7.19,7.22,6.73,43.02,Premium
ROASTER_01_B0048_S3,ROASTER_01,48,2024-01-11 06:00:00,Guatemala,Medium,18,1,7.87,6.95,7.37,7.78,7.39,7.4,44.76,Premium
ROASTER_01_B0048_S4,ROASTER_01,48,2024-01-11 06:00:00,Guatemala,Medium,18,1,7.61,7.05,8.05,7.64,7.45,7.05,44.85,Premium
ROASTER_01_B0048_S5,ROASTER_01,48,2024-01-11 06:00:00,Guatemala,Medium,18,1,7.61,7.81,7.37,7.32,7.1,7.56,44.77,Premium
ROASTER_01_B0049_S1,ROASTER_01,49,2024-01-11 10:00:00,Colombia,Medium,19,1,7.7,7.51,8.28,7.52,7.14,7.22,45.37,Premium
ROASTER_01_B0049_S2,ROASTER_01,49,2024-01-11 10:00:00,Colombia,Medium,19,1,7.79,6.63,7.96,7.44,7.24,7.63,44.69,Premium
ROASTER_01_B0049_S3,ROASTER_01,49,2024-01-11 10:00:00,Colombia,Medium,19,1,7.96,6.7,7.74,6.52,7.38,7.66,43.96,Premium
ROASTER_01_B0049_S4,ROASTER_01,49,2024-01-11 10:00:00,Colombia,Medium,19,1,7.83,6.73,7.85,7.4,6.53,7.33,43.67,Premium
ROASTER_01_B0049_S5,ROASTER_01,49,2024-01-11 10:00:00,Colombia,Medium,19,1,7.83,7.3,7.38,7.76,7.27,7.2,44.74,Premium
ROASTER_01_B0050_S1,ROASTER_01,50,2024-01-11 12:00:00,Guatemala,Espresso,20,1,8.09,7.18,8.02,6.79,7.43,6.89,44.4,Premium
ROASTER_01_B0050_S2,ROASTER_01,50,2024-01-11 12:00:00,Guatemala,Espresso,20,1,7.57,6.99,7.14,6.45,7.29,6.81,42.25,Premium
ROASTER_01_B0050_S3,ROASTER_01,50,2024-01-11 12:00:00,Guatemala,Espresso,20,1,7.07,7.33,7.46,7.58,7.27,6.57,43.28,Premium
ROASTER_01_B0050_S4,ROASTER_01,50,2024-01-11 12:00:00,Guatemala,Espresso,20,1,7.84,7.34,7.96,7.18,7.48,7.16,44.96,Premium
ROASTER_01_B0050_S5,ROASTER_01,50,2024-01-11 12:00:00,Guatemala,Espresso,20,1,7.49,7.24,8.03,6.29,7.41,6.44,42.9,Premium
ROASTER_01_B0051_S1,ROASTER_01,51,2024-01-11 16:00:00,Ethiopia,Espresso,21,1,7.94,7.68,7.78,7.16,8.03,6.74,45.33,Premium
ROASTER_01_B0051_S2,ROASTER_01,51,2024-01-11 16:00:00,Ethiopia,Espresso,21,1,7.58,6.92,7.85,7.52,7.94,8.23,46.04,Premium
ROASTER_01_B0051_S3,ROASTER_01,51,2024-01-11 16:00:00,Ethiopia,Espresso,21,1,7.97,6.91,7.63,7.23,7.54,6.98,44.26,Premium
ROASTER_01_B0051_S4,ROASTER_01,51,2024-01-11 16:00:00,Ethiopia,Espresso,21,1,7.54,7.64,8.28,8.04,7.67,6.85,46.02,Premium
ROASTER_01_B0051_S5,ROASTER_01,51,2024-01-11 16:00:00,Ethiopia,Espresso,21,1,8.27,7.32,7.5,7.52,7.7,7.2,45.51,Premium
ROASTER_01_B0052_S1,ROASTER_01,52,2024-01-11 18:00:00,Kenya,Espresso,22,1,8.01,6.81,7.77,7.75,8.09,7.16,45.59,Premium
ROASTER_01_B0052_S2,ROASTER_01,52,2024-01-11 18:00:00,Kenya,Espresso,22,1,8.18,7.08,8.17,7.76,7.52,7.12,45.83,Premium
ROASTER_01_B0052_S3,ROASTER_01,52,2024-01-11 18:00:00,Kenya,Espresso,22,1,7.28,7.62,8.16,7.9,8.02,7.25,46.23,Premium
ROASTER_01_B0052_S4,ROASTER_01,52,2024-01-11 18:00:00,Kenya,Espresso,22,1,8.03,7.84,8.44,7.25,8.09,7.17,46.82,Premium
ROASTER_01_B0052_S5,ROASTER_01,52,2024-01-11 18:00:00,Kenya,Espresso,22,1,7.91,7.13,8.16,6.9,8.01,7.06,45.17,Premium
ROASTER_01_B0053_S1,ROASTER_01,53,2024-01-11 20:00:00,Colombia,Espresso,23,1,7.97,6.81,7.74,7.57,8.47,6.79,45.35,Premium
ROASTER_01_B0053_S2,ROASTER_01,53,2024-01-11 20:00:00,Colombia,Espresso,23,1,8.01,7.14,7.39,7.57,8.29,7.22,45.62,Premium
ROASTER_01_B0053_S3,ROASTER_01,53,2024-01-11 20:00:00,Colombia,Espresso,23,1,7.5,7.8,7.63,7.29,8.48,6.74,45.44,Premium
ROASTER_01_B0053_S4,ROASTER_01,53,2024-01-11 20:00:00,Colombia,Espresso,23,1,8.11,6.92,8.1,7.32,8.27,7.21,45.93,Premium
ROASTER_01_B0053_S5,ROASTER_01,53,2024-01-11 20:00:00,Colombia,Espresso,23,1,7.65,6.68,7.52,7.19,7.65,7.01,43.7,Premium
ROASTER_01_B0054_S1,ROASTER_01,54,2024-01-12 00:00:00,Brazil,Espresso,24,1,7.79,6.43,8.13,6.85,7.53,7.59,44.32,Premium
ROASTER_01_B0054_S2,ROASTER_01,54,2024-01-12 00:00:00,Brazil,Espresso,24,1,8.23,7.22,8.05,6.69,8.12,6.79,45.1,Premium
ROASTER_01_B0054_S3,ROASTER_01,54,2024-01-12 00:00:00,Brazil,Espresso,24,1,8.39,6.76,8.35,7.12,8.32,6.46,45.4,Premium
ROASTER_01_B0054_S4,ROASTER_01,54,2024-01-12 00:00:00,Brazil,Espresso,24,1,8.05,7.36,7.57,7.45,7.73,6.48,44.64,Premium
ROASTER_01_B0054_S5,ROASTER_01,54,2024-01-12 00:00:00,Brazil,Espresso,24,1,7.61,7.43,7.67,7.48,6.82,6.79,43.8,Premium
ROASTER_01_B0055_S1,ROASTER_01,55,2024-01-12 04:00:00,Ethiopia,Medium,25,1,7.59,7.2,8.0,8.42,6.66,6.6,44.47,Premium
ROASTER_01_B0055_S2,ROASTER_01,55,2024-01-12 04:00:00,Ethiopia,Medium,25,1,7.73,7.24,7.54,7.31,7.48,8.15,45.45,Premium
ROASTER_01_B0055_S3,ROASTER_01,55,2024-01-12 04:00:00,Ethiopia,Medium,25,1,7.56,7.29,7.54,8.27,7.39,7.77,45.82,Premium
ROASTER_01_B0055_S4,ROASTER_01,55,2024-01-12 04:00:00,Ethiopia,Medium,25,1,7.94,8.11,7.34,7.24,7.71,7.59,45.93,Premium
ROASTER_01_B0055_S5,ROASTER_01,55,2024-01-12 04:00:00,Ethiopia,Medium,25,1,7.43,7.38,7.98,7.9,7.55,7.29,45.53,Premium
ROASTER_01_B0056_S1,ROASTER_01,56,2024-01-12 06:00:00,Kenya,Espresso,26,1,7.68,7.64,7.55,7.68,7.45,6.94,44.94,Premium
ROASTER_01_B0056_S2,ROASTER_01,56,2024-01-12 06:00:00,Kenya,Espresso,26,1,8.18,6.89,8.1,7.74,8.36,7.27,46.54,Premium
ROASTER_01_B0056_S3,ROASTER_01,56,2024-01-12 06:00:00,Kenya,Espresso,26,1,8.82,7.13,7.42,7.31,8.31,7.12,46.11,Premium
ROASTER_01_B0056_S4,ROASTER_01,56,2024-01-12 06:00:00,Kenya,Espresso,26,1,7.77,7.01,7.35,7.23,7.48,7.39,44.23,Premium
ROASTER_01_B0056_S5,ROASTER_01,56,2024-01-12 06:00:00,Kenya,Espresso,26,1,7.74,8.1,8.0,7.17,7.85,6.96,45.82,Premium
ROASTER_01_B0057_S1,ROASTER_01,57,2024-01-12 08:00:00,Ethiopia,Espresso,27,1,7.57,7.41,7.52,7.24,8.04,6.35,44.13,Premium
ROASTER_01_B0057_S2,ROASTER_01,57,2024-01-12 08:00:00,Ethiopia,Espresso,27,1,8.17,7.24,7.29,7.85,8.13,6.68,45.36,Premium
ROASTER_01_B0057_S3,ROASTER_01,57,2024-01-12 08:00:00,Ethiopia,Espresso,27,1,8.12,7.26,7.02,7.49,8.18,7.63,45.7,Premium
ROASTER_01_B0057_S4,ROASTER_01,57,2024-01-12 08:00:00,Ethiopia,Espresso,27,1,8.2,7.26,7.53,7.02,8.07,7.16,45.24,Premium
ROASTER_01_B0057_S5,ROASTER_01,57,2024-01-12 08:00:00,Ethiopia,Espresso,27,1,7.68,7.46,6.93,7.45,7.72,7.71,44.95,Premium
ROASTER_01_B0058_S1,ROASTER_01,58,2024-01-12 11:00:00,Guatemala,Medium,28,1,7.59,7.07,7.53,7.57,7.03,7.02,43.81,Premium
ROASTER_01_B0058_S2,ROASTER_01,58,2024-01-12 11:00:00,Guatemala,Medium,28,1,7.73,7.23,7.23,7.65,7.16,7.02,44.02,Premium
ROASTER_01_B0058_S3,ROASTER_01,58,2024-01-12 11:00:00,Guatemala,Medium,28,1,7.47,7.27,7.38,7.2,6.97,6.93,43.22,Premium
ROASTER_01_B0058_S4,ROASTER_01,58,2024-01-12 11:00:00,Guatemala,Medium,28,1,8.06,6.97,7.11,7.23,7.4,7.61,44.38,Premium
ROASTER_01_B0058_S5,ROASTER_01,58,2024-01-12 11:00:00,Guatemala,Medium,28,1,7.43,7.22,8.02,7.95,7.11,7.32,45.05,Premium
ROASTER_01_B0059_S1,ROASTER_01,59,2024-01-12 15:00:00,Guatemala,Light,29,1,8.3,7.66,7.5,7.88,6.7,7.6,45.64,Premium
ROASTER_01_B0059_S2,ROASTER_01,59,2024-01-12 15:00:00,Guatemala,Light,29,1,7.99,7.04,7.11,7.86,7.12,7.34,44.46,Premium
ROASTER_01_B0059_S3,ROASTER_01,59,2024-01-12 15:00:00,Guatemala,Light,29,1,7.56,7.59,7.25,7.24,7.47,6.88,43.99,Premium
ROASTER_01_B0059_S4,ROASTER_01,59,2024-01-12 15:00:00,Guatemala,Light,29,1,7.32,7.11,7.67,8.01,7.07,7.04,44.22,Premium
ROASTER_01_B0059_S5,ROASTER_01,59,2024-01-12 15:00:00,Guatemala,Light,29,1,7.72,6.75,7.13,7.95,7.24,7.21,44.0,Premium
ROASTER_01_B0060_S1,ROASTER_01,60,2024-01-12 17:00:00,Colombia,Dark,30,2,7.61,7.01,7.19,7.25,7.81,7.15,44.02,Premium
ROASTER_01_B0060_S2,ROASTER_01,60,2024-01-12 17:00:00,Colombia,Dark,30,2,8.07,7.25,7.58,7.99,8.0,7.49,46.38,Premium
ROASTER_01_B0060_S3,ROASTER_01,60,2024-01-12 17:00:00,Colombia,Dark,30,2,7.73,6.83,8.06,7.37,8.34,6.81,45.14,Premium
ROASTER_01_B0060_S4,ROASTER_01,60,2024-01-12 17:00:00,Colombia,Dark,30,2,7.47,7.01,7.84,7.3,8.2,7.13,44.95,Premium
ROASTER_01_B0060_S5,ROASTER_01,60,2024-01-12 17:00:00,Colombia,Dark,30,2,7.4,6.91,7.42,6.62,8.14,6.88,43.37,Premium
ROASTER_01_B0061_S1,ROASTER_01,61,2024-01-12 20:00:00,Kenya,Medium,1,2,8.19,6.66,7.91,7.08,7.73,7.34,44.91,Premium
ROASTER_01_B0061_S2,ROASTER_01,61,2024-01-12 20:00:00,Kenya,Medium,1,2,7.45,7.37,7.95,7.32,6.9,7.64,44.63,Premium
ROASTER_01_B0061_S3,ROASTER_01,61,2024-01-12 20:00:00,Kenya,Medium,1,2,7.72,7.77,7.22,8.09,7.59,7.6,45.99,Premium
ROASTER_01_B0061_S4,ROASTER_01,61,2024-01-12 20:00:00,Kenya,Medium,1,2,7.75,7.55,7.78,7.74,7.72,7.12,45.66,Premium
ROASTER_01_B0061_S5,ROASTER_01,61,2024-01-12 20:00:00,Kenya,Medium,1,2,7.39,6.68,7.18,7.54,6.97,7.53,43.29,Premium
ROASTER_01_B0062_S1,ROASTER_01,62,2024-01-13 00:00:00,Brazil,Espresso,2,2,7.52,6.94,6.8,7.08,8.04,7.04,43.42,Premium
ROASTER_01_B0062_S2,ROASTER_01,62,2024-01-13 00:00:00,Brazil,Espresso,2,2,8.12,7.44,7.43,7.56,7.84,6.81,45.2,Premium
ROASTER_01_B0062_S3,ROASTER_01,62,2024-01-13 00:00:00,Brazil,Espresso,2,2,8.11,6.75,8.07,7.61,8.06,7.31,45.91,Premium
ROASTER_01_B0062_S4,ROASTER_01,62,2024-01-13 00:00:00,Brazil,Espresso,2,2,8.25,7.76,7.56,7.55,7.97,7.31,46.4,Premium
ROASTER_01_B0062_S5,ROASTER_01,62,2024-01-13 00:00:00,Brazil,Espresso,2,2,8.01,7.48,8.12,6.79,7.85,7.21,45.46,Premium
ROASTER_01_B0063_S1,ROASTER_01,63,2024-01-13 02:00:00,Brazil,Espresso,3,2,8.19,7.11,7.48,7.15,7.33,6.76,44.02,Premium
ROASTER_01_B0063_S2,ROASTER_01,63,2024-01-13 02:00:00,Brazil,Espresso,3,2,7.47,7.15,7.62,7.55,8.73,6.75,45.27,Premium
ROASTER_01_B0063_S3,ROASTER_01,63,2024-01-13 02:00:00,Brazil,Espresso,3,2,7.85,7.32,7.67,7.71,7.38,7.03,44.96,Premium
ROASTER_01_B0063_S4,ROASTER_01,63,2024-01-13 02:00:00,Brazil,Espresso,3,2,7.92,7.12,6.83,7.38,8.32,7.03,44.6,Premium
ROASTER_01_B0063_S5,ROASTER_01,63,2024-01-13 02:00:00,Brazil,Espresso,3,2,8.1,7.3,7.75,7.58,7.9,6.82,45.45,Premium
ROASTER_01_B0064_S1,ROASTER_01,64,2024-01-13 06:00:00,Kenya,Dark,4,2,7.58,7.68,7.32,7.64,7.12,7.4,44.74,Premium
ROASTER_01_B0064_S2,ROASTER_01,64,2024-01-13 06:00:00,Kenya,Dark,4,2,7.69,6.93,7.7,7.64,7.9,7.78,45.64,Premium
ROASTER_01_B0064_S3,ROASTER_01,64,2024-01-13 06:00:00,Kenya,Dark,4,2,7.44,7.14,7.9,7.15,8.24,7.38,45.25,Premium
ROASTER_01_B0064_S4,ROASTER_01,64,2024-01-13 06:00:00,Kenya,Dark,4,2,7.82,7.24,7.29,7.8,7.66,7.01,44.82,Premium
ROASTER_01_B0064_S5,ROASTER_01,64,2024-01-13 06:00:00,Kenya,Dark,4,2,8.12,7.43,7.84,6.87,7.66,8.19,46.11,Premium
ROASTER_01_B0065_S1,ROASTER_01,65,2024-01-13 09:00:00,Kenya,Medium,5,2,7.94,7.61,8.24,7.6,8.24,8.21,47.84,Premium
ROASTER_01_B0065_S2,ROASTER_01,65,2024-01-13 09:00:00,Kenya,Medium,5,2,7.47,7.52,8.23,7.04,7.06,6.88,44.2,Premium
ROASTER_01_B0065_S3,ROASTER_01,65,2024-01-13 09:00:00,Kenya,Medium,5,2,7.13,8.03,7.54,7.74,7.21,6.55,44.2,Premium
ROASTER_01_B0065_S4,ROASTER_01,65,2024-01-13 09:00:00,Kenya,Medium,5,2,7.8,7.19,7.55,7.5,7.5,7.32,44.86,Premium
ROASTER_01_B0065_S5,ROASTER_01,65,2024-01-13 09:00:00,Kenya,Medium,5,2,8.18,7.07,7.54,7.35,8.14,7.47,45.75,Premium
ROASTER_01_B0066_S1,ROASTER_01,66,2024-01-13 11:00:00,Brazil,Medium,6,2,7.07,7.49,8.29,6.93,7.56,6.99,44.33,Premium
ROASTER_01_B0066_S2,ROASTER_01,66,2024-01-13 11:00:00,Brazil,Medium,6,2,7.67,7.2,7.75,7.27,7.41,7.53,44.83,Premium
ROASTER_01_B0066_S3,ROASTER_01,66,2024-01-13 11:00:00,Brazil,Medium,6,2,7.82,6.96,8.03,7.02,7.55,7.16,44.54,Premium
ROASTER_01_B0066_S4,ROASTER_01,66,2024-01-13 11:00:00,Brazil,Medium,6,2,7.51,6.86,7.41,7.58,7.17,7.14,43.67,Premium
